,property_price
397044,57000.0
13265,79000.0
187663,61000.0
133436,250000.0
219777,1100000.0
220859,165000.0
267844,98000.0
54633,1100000.0
433820,180000.0
377009,460000.0
358772,208000.0
308869,198000.0
61029,70000.0
254372,80000.0
288843,145000.0
34749,249000.0
189938,110000.0
204248,100000.0
82380,89000.0
304041,129000.0
246431,1100000.0
215658,135000.0
248714,194999.0
324575,235000.0
370349,220000.0
449569,90000.0
238208,79000.0
256712,120000.0
386317,66500.0
346380,710000.0
114817,280000.0
326356,1500000.0
156404,155000.0
242391,230000.0
293146,110000.0
204382,130000.0
279175,110000.0
281192,70000.0
185654,249800.0
352940,88000.0
173894,540000.0
361565,219185.0
302995,99000.0
12539,59410.0
295250,47300.0
254835,115000.0
30225,140000.0
280004,285000.0
107370,1900000.0
165546,239000.0
450438,1200000.0
361559,121698.0
3992,65000.0
369242,139500.0
282357,1750000.0
191458,70000.0
98913,79800.0
48988,690000.0
293846,166610.0
158895,99900.0
223736,265000.0
165697,70000.0
168023,50000.0
426199,245000.0
143189,89000.0
322009,199900.0
291602,208626.0
81861,190000.0
335952,288000.0
350168,337000.0
86177,235000.0
69406,115000.0
26472,63000.0
440578,187000.0
262720,115000.0
277143,72000.0
12670,170000.0
191475,308000.0
382454,690000.0
264578,120000.0
23204,73000.0
296945,98000.0
17122,60109.0
295709,308000.0
57731,1150000.0
238738,241000.0
276580,360000.0
158886,49000.0
310702,389900.0
270840,200000.0
185340,85000.0
254170,155000.0
178274,78000.0
238139,63850.0
145057,250000.0
391096,120000.0
177176,133000.0
63059,330000.0
426965,64900.0
53919,265000.0
398813,285000.0
432776,250000.0
11089,115000.0
450057,490000.0
226401,229000.0
247547,46000.0
312606,122825.0
352717,400000.0
49852,149900.0
117465,118000.0
199059,179000.0
219162,145000.0
72175,135000.0
418582,105000.0
174585,89000.0
405003,234001.0
369081,570000.0
221601,175000.0
49958,148000.0
76670,139000.0
278716,109000.0
161935,102000.0
332159,145000.0
241502,150000.0
174209,110000.0
399148,99000.0
258449,220000.0
397046,64900.0
398550,123000.0
134940,175000.0
344030,60000.0
15877,62000.0
65764,398000.0
181975,310000.0
445613,185000.0
120833,215000.0
12637,150000.0
22840,275000.0
205274,509000.0
5386,165000.0
450326,219000.0
95761,239000.0
441764,150000.0
299240,130000.0
89356,110000.0
178230,130000.0
147199,225000.0
455302,70000.0
363465,115000.0
426069,199000.0
352937,225000.0
277542,165000.0
431181,89900.0
162615,70000.0
290800,139000.0
109092,103000.0
26034,400000.0
353233,129500.0
400564,99000.0
257141,145000.0
363069,115000.0
445300,67000.0
451387,664679.0
139529,125000.0
386253,59500.0
287103,73000.0
17235,750000.0
63167,149900.0
126785,335000.0
331623,295000.0
445581,190000.0
178060,65000.0
73871,64000.0
50693,126000.0
351467,67900.0
68106,1480000.0
278810,115000.0
303061,125000.0
212909,79900.0
323750,87500.0
341727,620000.0
149956,255000.0
452349,109650.0
421056,128000.0
112838,160000.0
134822,110000.0
262737,117000.0
443779,490000.0
321051,145000.0
397508,260000.0
178400,106800.0
250571,153000.0
456206,135000.0
233164,135000.0
424054,98000.0
458536,180000.0
311352,168000.0
178155,535000.0
6895,400000.0
334667,95000.0
181759,163500.0
93337,68000.0
288745,121000.0
163148,55000.0
268908,799000.0
29008,133000.0
328131,140000.0
40096,99000.0
35290,117000.0
261200,400000.0
228988,240000.0
174394,230000.0
426180,170000.0
4722,95000.0
345913,120000.0
260868,137000.0
391623,135000.0
234134,51000.0
399905,165000.0
337332,490000.0
105410,77000.0
196235,130000.0
203025,109900.0
27516,66500.0
333227,105000.0
306869,160000.0
342074,113240.0
176023,99500.0
452737,115000.0
333089,130000.0
151843,99000.0
206496,95000.0
316903,94000.0
313353,740000.0
31335,97914.0
47985,79800.0
2927,173000.0
340433,159000.0
142373,84500.0
185037,107000.0
72714,205700.0
338205,74000.0
398781,119000.0
268426,127000.0
376509,220000.0
167997,135000.0
120373,129000.0
66919,107000.0
183883,400000.0
198294,260000.0
336535,150000.0
442582,235000.0
272315,137500.0
342039,274588.0
1371,160000.0
404661,179000.0
287475,580000.0
260778,240000.0
79667,125000.0
245487,390000.0
91831,125000.0
318771,58000.0
230970,160000.0
293379,224900.0
17870,120000.0
307856,131900.0
37304,115000.0
194631,185000.0
312487,115000.0
167661,122500.0
5558,479000.0
321268,95000.0
105299,550000.0
111242,69000.0
28080,73000.0
306977,70000.0
345007,72900.0
330285,78000.0
342498,118000.0
197967,85000.0
306350,280000.0
115180,145000.0
16908,80000.0
293744,270000.0
304427,313000.0
104032,112000.0
351217,77000.0
428893,195000.0
443524,51000.0
275558,199000.0
229598,205000.0
195206,250000.0
162052,148000.0
223870,180000.0
445456,285000.0
341309,64000.0
53407,225000.0
174091,55000.0
130401,77000.0
391142,155000.0
295764,110000.0
342406,75000.0
254612,120000.0
108521,245000.0
13112,165000.0
425617,133000.0
190622,69000.0
411526,630000.0
7832,74900.0
12733,113000.0
326229,128000.0
86584,69900.0
194618,90000.0
38386,79990.0
275853,249000.0
302885,279000.0
319156,175000.0
258233,495000.0
38623,179000.0
439706,75000.0
316599,116000.0
235790,95000.0
441188,144900.0
401878,60000.0
10291,69900.0
33548,173040.0
113930,89900.0
139663,275000.0
291693,55000.0
52585,145000.0
78991,110000.0
26264,220000.0
25856,690000.0
39359,80000.0
324644,357000.0
180430,98000.0
406676,102589.0
428530,135000.0
243785,110000.0
390954,85000.0
60739,188000.0
97784,2250000.0
326200,124900.0
17780,99000.0
99898,195000.0
271995,225000.0
33232,236000.0
71588,149000.0
158634,179900.0
337792,84300.0
293568,235000.0
291659,395907.0
16791,105000.0
347801,167900.0
368998,211220.0
269131,69000.0
313936,245000.0
375572,198000.0
411564,77000.0
422135,205000.0
403449,79900.0
192112,115000.0
428025,275000.0
119497,875000.0
76132,350000.0
188529,300000.0
153677,299000.0
243033,600000.0
322972,470000.0
48716,150000.0
447474,110000.0
209436,318000.0
342565,90000.0
52497,49800.0
48611,72000.0
336283,82000.0
351191,178000.0
254389,87000.0
446455,95000.0
141892,195000.0
29054,95000.0
346406,188000.0
234201,100000.0
108942,90000.0
409511,91000.0
346271,77000.0
34766,73000.0
187865,87990.0
430492,85000.0
327809,315000.0
238153,70600.0
399647,330000.0
306875,126309.0
358224,133000.0
447164,130000.0
243514,1300000.0
458489,90000.0
409669,78000.0
279147,159000.0
210360,239000.0
77746,175000.0
184056,63000.0
289468,115000.0
325919,730000.0
368966,78000.0
65780,85000.0
409247,147084.0
266816,115000.0
311224,250000.0
367764,145000.0
206064,255000.0
408430,95000.0
278937,399000.0
81831,235000.0
44032,145000.0
319118,339000.0
40883,125000.0
7706,125000.0
59116,290000.0
287500,89000.0
355427,175000.0
229604,375000.0
242215,118000.0
238565,340000.0
328510,110000.0
6464,144000.0
185376,89000.0
196486,190000.0
198924,84000.0
348081,200000.0
398163,3705000.0
330188,74800.0
17945,79000.0
445688,115000.0
440096,600000.0
343751,390000.0
195265,99000.0
354804,145000.0
428577,99000.0
70210,79000.0
257064,220000.0
129164,128000.0
206073,155000.0
253717,218500.0
316902,185000.0
286179,230000.0
371898,149000.0
393718,144500.0
355942,73000.0
353107,65000.0
10104,200000.0
206262,260000.0
287932,155000.0
372901,208264.0
407205,82000.0
358344,320000.0
204053,107000.0
36925,97850.0
169872,129000.0
344243,153000.0
297754,105900.0
382299,73000.0
64299,195000.0
100173,90000.0
326428,124900.0
60461,110000.0
222575,125000.0
286186,168000.0
238498,265000.0
48500,70000.0
176172,149000.0
55524,53000.0
277165,95000.0
225294,160000.0
178142,180000.0
133143,290000.0
199236,73900.0
402843,129000.0
291042,75000.0
439417,90000.0
334006,219000.0
272755,125000.0
352975,199000.0
221568,198000.0
246394,450000.0
380086,169000.0
427088,219000.0
153138,1260000.0
152770,1100000.0
412109,285000.0
46982,69000.0
257493,99900.0
415652,160000.0
77708,60000.0
322921,179800.0
222528,159900.0
225152,43900.0
257137,250000.0
355739,110000.0
96334,92092.0
301588,5000000.0
263964,81000.0
168051,125000.0
307179,83000.0
117564,310000.0
159028,89000.0
172642,115000.0
19967,153400.0
365340,310000.0
409240,172166.0
30505,199000.0
384233,116000.0
346395,84000.0
133527,94000.0
93491,83000.0
236596,151700.0
323090,108000.0
334377,325000.0
375706,79000.0
12839,157000.0
50793,65000.0
28941,170000.0
147848,74900.0
159845,285000.0
277609,120000.0
199521,145000.0
329579,108000.0
412132,207000.0
275985,159000.0
136956,118000.0
10970,189000.0
167127,66200.0
57789,55000.0
60097,114999.0
98109,73500.0
197887,390000.0
409492,88000.0
254763,169000.0
336237,130000.0
303247,1250000.0
186390,93900.0
175947,80000.0
31367,105000.0
162099,120000.0
7875,105000.0
114019,70000.0
181821,54800.0
332824,126000.0
201930,85000.0
412105,137000.0
442292,150000.0
23018,470000.0
389850,1095000.0
34655,119000.0
356522,149900.0
63650,73000.0
284885,500000.0
188908,209900.0
176831,114000.0
134196,200000.0
114684,100000.0
434094,95000.0
312374,132500.0
226591,179000.0
307894,137300.0
435360,145000.0
292207,215000.0
350838,319000.0
257440,108000.0
6207,85000.0
42010,390000.0
428946,140000.0
237102,75000.0
82297,54300.0
82037,147500.0
36701,178000.0
379671,450000.0
56139,375000.0
259620,115000.0
7928,249000.0
303941,295000.0
36884,299990.0
376489,95000.0
273549,65000.0
31522,63000.0
127704,67000.0
451368,235000.0
389033,130000.0
224301,210000.0
308759,75000.0
352458,80000.0
265653,680000.0
227918,199800.0
340404,139000.0
411682,109900.0
55192,148000.0
333161,125000.0
379426,160000.0
356585,255000.0
200856,99000.0
128696,125000.0
123321,165000.0
356021,350000.0
48527,330000.0
72336,292052.0
142291,72000.0
126465,76000.0
310141,150000.0
350848,99500.0
62437,56700.0
130578,770000.0
151875,140000.0
192916,200000.0
423683,270000.0
459404,900000.0
133083,84000.0
81820,125000.0
183632,229000.0
427081,165000.0
311220,165000.0
378303,209000.0
308030,93500.0
222070,740000.0
409542,110000.0
231178,50753.0
154498,270000.0
190130,89999.0
403185,39900.0
30348,159900.0
143588,225000.0
351419,259000.0
251298,115000.0
242568,980000.0
165078,119000.0
268428,140000.0
343845,55000.0
344111,297500.0
381419,145000.0
121698,84000.0
199532,120000.0
185382,83000.0
289278,83000.0
46808,65000.0
252836,215000.0
217804,418000.0
222882,620000.0
176575,900000.0
86154,115000.0
363464,165000.0
45537,190000.0
232844,176000.0
300670,84000.0
286082,250000.0
267312,129000.0
425364,150000.0
89481,930000.0
266218,316242.0
257097,350000.0
157448,98000.0
361938,830000.0
12821,75000.0
221529,199000.0
398816,159900.0
133936,76000.0
159369,295000.0
382270,210000.0
221394,155000.0
156391,180000.0
388832,105000.0
352956,242900.0
375886,119000.0
202743,135000.0
430775,79000.0
322817,60000.0
350684,225000.0
398872,162000.0
140702,280000.0
139136,215000.0
375791,135000.0
141785,65000.0
213729,139000.0
289279,88000.0
74529,215000.0
238625,73000.0
243817,130000.0
432652,129000.0
157356,179000.0
90028,89000.0
128684,155000.0
207542,235000.0
227787,65000.0
393543,120000.0
367769,69000.0
40950,110000.0
235501,162900.0
22835,189418.0
339493,87000.0
366859,230000.0
62002,335000.0
216553,220000.0
268100,100000.0
370062,1280000.0
332344,180000.0
256711,178000.0
318772,65000.0
185082,115000.0
176893,124900.0
302555,35000.0
452256,129000.0
299710,180000.0
233907,69900.0
293366,289100.0
96247,125800.0
69885,45150.0
135301,210000.0
187220,185000.0
349025,370000.0
390875,290000.0
430636,65000.0
257383,197000.0
188181,145300.0
306780,97000.0
331643,90221.0
69565,100000.0
72700,80500.0
187178,1100000.0
19953,85000.0
402838,215000.0
333238,71213.0
94537,106000.0
198084,145000.0
116326,5000000.0
178235,55000.0
41548,390000.0
9858,500000.0
354706,119900.0
442034,184900.0
387095,203000.0
77956,84900.0
6631,199500.0
440953,175000.0
19867,250000.0
209303,119000.0
319160,115000.0
233062,240000.0
306199,170000.0
205153,185000.0
424057,120000.0
256411,220000.0
211150,275000.0
62353,189000.0
280309,330000.0
7506,440000.0
12717,138000.0
167986,990000.0
98117,182500.0
186541,215000.0
12223,640000.0
115145,90000.0
328837,1080000.0
183479,212000.0
421040,230000.0
76485,78000.0
290520,80850.0
115428,72000.0
302619,109000.0
168069,250000.0
455276,109900.0
81752,248000.0
358994,67000.0
222920,110000.0
61122,124000.0
246701,95000.0
317298,273000.0
72255,163800.0
270113,110000.0
434356,219000.0
115202,165000.0
24509,150000.0
99003,90000.0
191864,695000.0
105007,80000.0
252844,108000.0
59109,136160.0
167009,65000.0
244791,133800.0
304946,170900.0
353167,119000.0
423080,220000.0
275963,122000.0
214516,87000.0
139569,85600.0
431318,159900.0
48144,82000.0
398101,138000.0
32447,78000.0
271225,595000.0
222768,165500.0
209126,105000.0
254416,155000.0
325990,181700.0
97909,240000.0
117816,108000.0
108998,49000.0
190028,133000.0
200731,890000.0
115690,290000.0
413643,89000.0
269823,93900.0
423442,285000.0
80660,99000.0
397773,80455.0
136221,429900.0
154505,239000.0
298814,119000.0
430314,80000.0
94755,120000.0
339939,160000.0
69958,60000.0
339915,289000.0
414730,160000.0
24574,730000.0
312263,125000.0
343477,295000.0
455035,103000.0
82338,80000.0
27526,809000.0
46755,96000.0
403346,228000.0
425417,358000.0
414115,137000.0
284886,285000.0
71362,48000.0
343925,95000.0
320173,165000.0
95073,135000.0
177778,71900.0
100895,110000.0
406472,139000.0
123746,85000.0
342005,91000.0
242588,129700.0
439705,145000.0
316784,150000.0
172553,230000.0
272875,170000.0
275567,130000.0
133931,75000.0
268072,194000.0
359952,159000.0
7220,75000.0
373784,187900.0
182403,86000.0
397730,175000.0
431327,65000.0
120842,160000.0
262211,118000.0
157429,414000.0
150620,280000.0
117423,77900.0
113579,499000.0
159743,55000.0
452556,63900.0
60234,294000.0
110740,117000.0
173923,170000.0
185657,164000.0
230568,59000.0
242185,290000.0
92800,190000.0
148124,165000.0
328480,78000.0
47540,239000.0
300027,239000.0
85418,400000.0
343791,135000.0
26035,390000.0
399039,81000.0
226590,89900.0
147990,139000.0
222682,184900.0
412049,150000.0
162058,195000.0
22985,135000.0
333990,339900.0
196505,129000.0
377933,280000.0
334547,98191.0
436535,69900.0
291658,471432.0
14515,135000.0
58730,384000.0
280332,115000.0
20643,85000.0
68265,165000.0
193560,240000.0
163178,75000.0
287810,69000.0
153271,179000.0
27773,104000.0
84260,385000.0
185412,130000.0
230523,230000.0
365338,650000.0
225088,130000.0
89550,87000.0
397735,599000.0
52119,94550.0
27579,295000.0
195165,64900.0
275133,75000.0
6038,269000.0
88336,105000.0
397414,130000.0
451287,105000.0
3884,189900.0
137942,400000.0
439070,65000.0
238046,116000.0
197053,138500.0
440473,33350.0
264305,124900.0
382280,144440.0
372552,185000.0
237307,230000.0
199175,195000.0
38488,180000.0
404880,69000.0
126082,153700.0
68481,130000.0
389982,84000.0
250714,130000.0
392792,89000.0
232955,165000.0
375707,110000.0
362549,58999.0
124803,145000.0
81008,119000.0
204270,100000.0
354373,61129.0
382611,125000.0
382047,53000.0
156287,119000.0
182138,99000.0
42117,230000.0
355798,168000.0
278936,495000.0
26206,85000.0
275003,99000.0
267783,50000.0
157499,170000.0
433803,230000.0
135475,159000.0
120524,260000.0
167939,950000.0
6033,70000.0
7467,175000.0
189874,104900.0
451720,65000.0
458407,75000.0
65926,134000.0
397216,265000.0
347653,829000.0
22755,105000.0
114706,150000.0
35383,390000.0
259808,40000.0
42865,485000.0
133810,135000.0
248305,138000.0
261950,360000.0
322890,60000.0
57997,128000.0
133522,130000.0
26144,98000.0
133865,175000.0
327244,89000.0
39426,138000.0
240636,155000.0
375738,79000.0
426325,69000.0
399488,140000.0
111254,85000.0
58352,55000.0
438040,320000.0
206928,155000.0
355724,122000.0
217690,56000.0
446660,220000.0
48235,180000.0
74518,80000.0
454748,92400.0
139519,289000.0
152644,81000.0
311671,430000.0
62001,165000.0
240853,139000.0
443895,105000.0
322737,328000.0
426329,55000.0
113990,74900.0
350820,174000.0
336502,87500.0
178210,169000.0
257345,145000.0
108947,119000.0
277584,70000.0
329904,1900000.0
339516,89000.0
90105,125000.0
77152,92500.0
261357,88000.0
266830,82000.0
399395,63000.0
3663,104000.0
327929,60000.0
430648,105000.0
117818,120000.0
386724,78000.0
366656,77000.0
79067,230000.0
454772,34980.0
410048,195000.0
403332,72000.0
300416,66500.0
231153,4600000.0
383705,109000.0
75839,135000.0
356533,189000.0
182840,640000.0
228206,105000.0
379778,340000.0
201646,145000.0
212637,1150000.0
7373,1500000.0
126641,325000.0
408576,319900.0
350816,176700.0
392990,108000.0
56266,125000.0
270866,289000.0
34474,100000.0
424805,124600.0
401964,137000.0
250628,189000.0
270583,164500.0
4287,299000.0
232791,175000.0
76770,140000.0
416100,95000.0
433749,68000.0
452241,350000.0
369087,320000.0
7532,114000.0
145963,95000.0
454639,40000.0
314799,72000.0
319552,200000.0
285400,218000.0
50991,77000.0
246827,169000.0
51553,239000.0
194169,80000.0
287972,210000.0
70206,135000.0
230540,81500.0
92440,420000.0
454952,45000.0
143123,88400.0
86115,175000.0
172654,520000.0
225151,39000.0
296953,89900.0
356201,468000.0
116164,77000.0
118029,69900.0
162693,74000.0
310322,279900.0
209347,125000.0
109098,85000.0
277263,239000.0
93495,80000.0
92876,98000.0
403874,510000.0
180514,235000.0
264002,1500000.0
215295,195000.0
68007,145000.0
152222,63000.0
255851,204604.0
265134,85000.0
433652,89000.0
22165,290000.0
114908,250000.0
301689,185000.0
151367,329500.0
397483,169000.0
99423,700000.0
330082,229900.0
49519,290000.0
173829,205000.0
452280,289900.0
33019,92000.0
368961,2250000.0
80266,199000.0
330183,65000.0
76955,115000.0
285178,199000.0
171355,67000.0
121786,90000.0
159757,109500.0
85360,130000.0
281005,445000.0
153187,388900.0
40098,120000.0
291611,177109.0
303948,149000.0
393532,95000.0
30338,82500.0
77407,260000.0
362110,720000.0
242544,89900.0
106903,230000.0
122176,180000.0
187988,72357.0
122213,155000.0
159433,310000.0
425578,66560.0
201974,80000.0
157346,123000.0
313777,249000.0
59326,92000.0
96310,425000.0
260297,350000.0
216133,690000.0
79362,124295.0
386916,330000.0
199334,75000.0
90082,77000.0
27375,65000.0
370105,52000.0
219945,47000.0
94781,180000.0
299017,190000.0
77761,159000.0
452555,85000.0
184202,99000.0
393597,210000.0
259271,78000.0
447225,100000.0
193456,250000.0
85396,550000.0
225544,174000.0
45335,340000.0
446888,2800000.0
34111,99000.0
206072,624000.0
297102,154500.0
454790,44800.0
239957,92000.0
